Step,Time_s,Height_m,Velocity_m/s,Potential_Energy_J,Kinetic_Energy_J,Total_Energy_J,Energy_Error_J
280100,    2.801000,   61.530331,  -27.468427,315942.86365323,197531.42440307,513474.28805630,   0.7052158103
280200,    2.802000,   61.502858,  -27.478233,315801.79472221,197672.49308231,513474.28780452,   0.7054675816
280300,    2.803000,   61.475375,  -27.488040,315660.67543650,197813.61211625,513474.28755275,   0.7057193530
280400,    2.804000,   61.447882,  -27.497847,315519.50579610,197954.78150489,513474.28730098,   0.7059711245
280500,    2.805000,   61.420379,  -27.507653,315378.28580100,198096.00124821,513474.28704921,   0.7062228959
280600,    2.806000,   61.392866,  -27.517460,315237.01545120,198237.27134624,513474.28679744,   0.7064746672
280700,    2.807000,   61.365344,  -27.527267,315095.69474671,198378.59179896,513474.28654567,   0.7067264387
280800,    2.808000,   61.337812,  -27.537073,314954.32368752,198519.96260638,513474.28629390,   0.7069782100
280900,    2.809000,   61.310270,  -27.546880,314812.90227364,198661.38376849,513474.28604212,   0.7072299815
281000,    2.810000,   61.282718,  -27.556687,314671.43050506,198802.85528530,513474.28579035,   0.7074817529
281100,    2.811000,   61.255156,  -27.566493,314529.90838178,198944.37715680,513474.28553858,   0.7077335243
281200,    2.812000,   61.227585,  -27.576300,314388.33590381,199085.94938300,513474.28528681,   0.7079852957
281300,    2.813000,   61.200003,  -27.586106,314246.71307115,199227.57196389,513474.28503504,   0.7082370670
281400,    2.814000,   61.172412,  -27.595913,314105.03988379,199369.24489948,513474.28478327,   0.7084888386
281500,    2.815000,   61.144811,  -27.605720,313963.31634173,199510.96818976,513474.28453150,   0.7087406099
281600,    2.816000,   61.117201,  -27.615526,313821.54244498,199652.74183474,513474.28427972,   0.7089923813
281700,    2.817000,   61.089580,  -27.625333,313679.71819354,199794.56583442,513474.28402795,   0.7092441528
281800,    2.818000,   61.061950,  -27.635140,313537.84358740,199936.44018879,513474.28377618,   0.7094959241
281900,    2.819000,   61.034310,  -27.644946,313395.91862656,200078.36489785,513474.28352441,   0.7097476954
282000,    2.820000,   61.006660,  -27.654753,313253.94331103,200220.33996161,513474.28327264,   0.7099994669
282100,    2.821000,   60.979000,  -27.664560,313111.91764080,200362.36538007,513474.28302087,   0.7102512384
282200,    2.822000,   60.951331,  -27.674366,312969.84161587,200504.44115322,513474.28276910,   0.7105030097
282300,    2.823000,   60.923651,  -27.684173,312827.71523626,200646.56728107,513474.28251732,   0.7107547810
282400,    2.824000,   60.895962,  -27.693980,312685.53850194,200788.74376361,513474.28226555,   0.7110065525
282500,    2.825000,   60.868263,  -27.703786,312543.31141293,200930.97060085,513474.28201378,   0.7112583239
282600,    2.826000,   60.840555,  -27.713593,312401.03396923,201073.24779278,513474.28176201,   0.7115100952
282700,    2.827000,   60.812836,  -27.723400,312258.70617083,201215.57533941,513474.28151024,   0.7117618666
282800,    2.828000,   60.785108,  -27.733206,312116.32801773,201357.95324074,513474.28125847,   0.7120136381
282900,    2.829000,   60.757370,  -27.743013,311973.89950994,201500.38149676,513474.28100670,   0.7122654094
283000,    2.830000,   60.729622,  -27.752820,311831.42064745,201642.86010747,513474.28075492,   0.7125171808
283100,    2.831000,   60.701864,  -27.762626,311688.89143027,201785.38907288,513474.28050315,   0.7127689522
283200,    2.832000,   60.674096,  -27.772433,311546.31185839,201927.96839299,513474.28025138,   0.7130207235
283300,    2.833000,   60.646319,  -27.782239,311403.68193182,202070.59806779,513474.27999961,   0.7132724950
283400,    2.834000,   60.618532,  -27.792046,311261.00165055,202213.27809729,513474.27974784,   0.7135242663
283500,    2.835000,   60.590735,  -27.801853,311118.27101459,202356.00848148,513474.27949607,   0.7137760377
283600,    2.836000,   60.562928,  -27.811659,310975.49002393,202498.78922037,513474.27924430,   0.7140278092
283700,    2.837000,   60.535111,  -27.821466,310832.65867857,202641.62031395,513474.27899253,   0.7142795805
283800,    2.838000,   60.507285,  -27.831273,310689.77697852,202784.50176223,513474.27874075,   0.7145313520
283900,    2.839000,   60.479449,  -27.841079,310546.84492378,202927.43356521,513474.27848898,   0.7147831232
284000,    2.840000,   60.451603,  -27.850886,310403.86251433,203070.41572288,513474.27823721,   0.7150348946
284100,    2.841000,   60.423747,  -27.860693,310260.82975020,203213.44823524,513474.27798544,   0.7152866660
284200,    2.842000,   60.395881,  -27.870499,310117.74663137,203356.53110230,513474.27773367,   0.7155384374
284300,    2.843000,   60.368006,  -27.880306,309974.61315784,203499.66432406,513474.27748190,   0.7157902087
284400,    2.844000,   60.340120,  -27.890113,309831.42932961,203642.84790051,513474.27723013,   0.7160419801
284500,    2.845000,   60.312225,  -27.899919,309688.19514670,203786.08183166,513474.27697835,   0.7162937517
284600,    2.846000,   60.284320,  -27.909726,309544.91060908,203929.36611750,513474.27672658,   0.7165455229
284700,    2.847000,   60.256406,  -27.919533,309401.57571677,204072.70075804,513474.27647481,   0.7167972943
284800,    2.848000,   60.228481,  -27.929339,309258.19046977,204216.08575327,513474.27622304,   0.7170490658
284900,    2.849000,   60.200547,  -27.939146,309114.75486807,204359.52110320,513474.27597127,   0.7173008370
285000,    2.850000,   60.172603,  -27.948953,308971.26891167,204503.00680782,513474.27571950,   0.7175526084
285100,    2.851000,   60.144649,  -27.958759,308827.73260058,204646.54286714,513474.27546773,   0.7178043798
285200,    2.852000,   60.116685,  -27.968566,308684.14593480,204790.12928116,513474.27521595,   0.7180561512
285300,    2.853000,   60.088712,  -27.978372,308540.50891431,204933.76604987,513474.27496418,   0.7183079225
285400,    2.854000,   60.060728,  -27.988179,308396.82153914,205077.45317327,513474.27471241,   0.7185596939
285500,    2.855000,   60.032735,  -27.997986,308253.08380926,205221.19065138,513474.27446064,   0.7188114654
285600,    2.856000,   60.004732,  -28.007792,308109.29572470,205364.97848417,513474.27420887,   0.7190632366
285700,    2.857000,   59.976720,  -28.017599,307965.45728543,205508.81667166,513474.27395710,   0.7193150080
285800,    2.858000,   59.948697,  -28.027406,307821.56849147,205652.70521385,513474.27370533,   0.7195667795
285900,    2.859000,   59.920665,  -28.037212,307677.62934282,205796.64411073,513474.27345356,   0.7198185507
286000,    2.860000,   59.892623,  -28.047019,307533.63983947,205940.63336231,513474.27320178,   0.7200703221
286100,    2.861000,   59.864571,  -28.056826,307389.59998143,206084.67296859,513474.27295001,   0.7203220935
286200,    2.862000,   59.836509,  -28.066632,307245.50976868,206228.76292956,513474.27269824,   0.7205738649
286300,    2.863000,   59.808437,  -28.076439,307101.36920125,206372.90324522,513474.27244647,   0.7208256362
286400,    2.864000,   59.780356,  -28.086246,306957.17827912,206517.09391558,513474.27219470,   0.7210774076
286500,    2.865000,   59.752265,  -28.096052,306812.93700229,206661.33494064,513474.27194293,   0.7213291790
286600,    2.866000,   59.724164,  -28.105859,306668.64537077,206805.62632039,513474.27169116,   0.7215809503
286700,    2.867000,   59.696053,  -28.115666,306524.30338455,206949.96805483,513474.27143938,   0.7218327217
286800,    2.868000,   59.667932,  -28.125472,306379.91104364,207094.36014398,513474.27118761,   0.7220844930
286900,    2.869000,   59.639802,  -28.135279,306235.46834803,207238.80258781,513474.27093584,   0.7223362644
287000,    2.870000,   59.611662,  -28.145086,306090.97529772,207383.29538635,513474.27068407,   0.7225880358
287100,    2.871000,   59.583512,  -28.154892,305946.43189272,207527.83853957,513474.27043230,   0.7228398072
287200,    2.872000,   59.555352,  -28.164699,305801.83813303,207672.43204750,513474.27018053,   0.7230915785
287300,    2.873000,   59.527182,  -28.174505,305657.19401864,207817.07591012,513474.26992876,   0.7233433499
287400,    2.874000,   59.499003,  -28.184312,305512.49954955,207961.77012743,513474.26967698,   0.7235951212
287500,    2.875000,   59.470813,  -28.194119,305367.75472577,208106.51469944,513474.26942521,   0.7238468927
287600,    2.876000,   59.442614,  -28.203925,305222.95954730,208251.30962615,513474.26917344,   0.7240986640
287700,    2.877000,   59.414405,  -28.213732,305078.11401412,208396.15490755,513474.26892167,   0.7243504353
287800,    2.878000,   59.386187,  -28.223539,304933.21812626,208541.05054364,513474.26866990,   0.7246022067
287900,    2.879000,   59.357958,  -28.233345,304788.27188369,208685.99653443,513474.26841813,   0.7248539780
288000,    2.880000,   59.329720,  -28.243152,304643.27528644,208830.99287992,513474.26816636,   0.7251057493
288100,    2.881000,   59.301472,  -28.252959,304498.22833448,208976.03958010,513474.26791459,   0.7253575207
288200,    2.882000,   59.273214,  -28.262765,304353.13102783,209121.13663498,513474.26766281,   0.7256092921
288300,    2.883000,   59.244946,  -28.272572,304207.98336649,209266.28404455,513474.26741104,   0.7258610634
288400,    2.884000,   59.216669,  -28.282379,304062.78535045,209411.48180882,513474.26715927,   0.7261128347
288500,    2.885000,   59.188381,  -28.292185,303917.53697971,209556.72992779,513474.26690750,   0.7263646061
288600,    2.886000,   59.160084,  -28.301992,303772.23825428,209702.02840145,513474.26665573,   0.7266163775
288700,    2.887000,   59.131777,  -28.311799,303626.88917416,209847.37722980,513474.26640396,   0.7268681487
288800,    2.888000,   59.103460,  -28.321605,303481.48973933,209992.77641285,513474.26615219,   0.7271199201
288900,    2.889000,   59.075134,  -28.331412,303336.03994982,210138.22595060,513474.26590041,   0.7273716916
289000,    2.890000,   59.046798,  -28.341219,303190.53980560,210283.72584304,513474.26564864,   0.7276234627
289100,    2.891000,   59.018451,  -28.351025,303044.98930670,210429.27609018,513474.26539687,   0.7278752342
289200,    2.892000,   58.990095,  -28.360832,302899.38845309,210574.87669201,513474.26514510,   0.7281270056
289300,    2.893000,   58.961730,  -28.370638,302753.73724479,210720.52764854,513474.26489333,   0.7283787769
289400,    2.894000,   58.933354,  -28.380445,302608.03568180,210866.22895976,513474.26464156,   0.7286305482
289500,    2.895000,   58.904969,  -28.390252,302462.28376411,211011.98062568,513474.26438979,   0.7288823196
289600,    2.896000,   58.876573,  -28.400058,302316.48149172,211157.78264629,513474.26413801,   0.7291340909
289700,    2.897000,   58.848168,  -28.409865,302170.62886464,211303.63502160,513474.26388624,   0.7293858622
289800,    2.898000,   58.819754,  -28.419672,302024.72588287,211449.53775160,513474.26363447,   0.7296376335
289900,    2.899000,   58.791329,  -28.429478,301878.77254640,211595.49083630,513474.26338270,   0.7298894049
290000,    2.900000,   58.762895,  -28.439285,301732.76885523,211741.49427570,513474.26313093,   0.7301411762
290100,    2.901000,   58.734450,  -28.449092,301586.71480937,211887.54806979,513474.26287916,   0.7303929475
290200,    2.902000,   58.705996,  -28.458898,301440.61040881,212033.65221858,513474.26262739,   0.7306447189
290300,    2.903000,   58.677532,  -28.468705,301294.45565356,212179.80672206,513474.26237562,   0.7308964902
290400,    2.904000,   58.649059,  -28.478512,301148.25054361,212326.01158024,513474.26212384,   0.7311482615
290500,    2.905000,   58.620575,  -28.488318,301001.99507896,212472.26679311,513474.26187207,   0.7314000328
290600,    2.906000,   58.592082,  -28.498125,300855.68925962,212618.57236068,513474.26162030,   0.7316518042
290700,    2.907000,   58.563579,  -28.507932,300709.33308559,212764.92828294,513474.26136853,   0.7319035757
290800,    2.908000,   58.535066,  -28.517738,300562.92655686,212911.33455990,513474.26111676,   0.7321553468
290900,    2.909000,   58.506543,  -28.527545,300416.46967343,213057.79119155,513474.26086499,   0.7324071183
291000,    2.910000,   58.478011,  -28.537352,300269.96243531,213204.29817790,513474.26061322,   0.7326588896
291100,    2.911000,   58.449469,  -28.547158,300123.40484249,213350.85551895,513474.26036144,   0.7329106609
291200,    2.912000,   58.420916,  -28.556965,299976.79689498,213497.46321469,513474.26010967,   0.7331624322
291300,    2.913000,   58.392355,  -28.566771,299830.13859278,213644.12126513,513474.25985790,   0.7334142036
291400,    2.914000,   58.363783,  -28.576578,299683.42993587,213790.82967026,513474.25960613,   0.7336659749
291500,    2.915000,   58.335201,  -28.586385,299536.67092427,213937.58843009,513474.25935436,   0.7339177462
291600,    2.916000,   58.306610,  -28.596191,299389.86155798,214084.39754461,513474.25910259,   0.7341695176
291700,    2.917000,   58.278009,  -28.605998,299243.00183699,214231.25701383,513474.25885082,   0.7344212888
291800,    2.918000,   58.249398,  -28.615805,299096.09176131,214378.16683774,513474.25859905,   0.7346730602
291900,    2.919000,   58.220777,  -28.625611,298949.13133093,214525.12701635,513474.25834727,   0.7349248315
292000,    2.920000,   58.192147,  -28.635418,298802.12054585,214672.13754965,513474.25809550,   0.7351766029
292100,    2.921000,   58.163506,  -28.645225,298655.05940608,214819.19843765,513474.25784373,   0.7354283741
292200,    2.922000,   58.134856,  -28.655031,298507.94791161,214966.30968035,513474.25759196,   0.7356801455
292300,    2.923000,   58.106196,  -28.664838,298360.78606245,215113.47127774,513474.25734019,   0.7359319169
292400,    2.924000,   58.077526,  -28.674645,298213.57385860,215260.68322982,513474.25708842,   0.7361836881
292500,    2.925000,   58.048847,  -28.684451,298066.31130004,215407.94553660,513474.25683665,   0.7364354595
292600,    2.926000,   58.020157,  -28.694258,297918.99838679,215555.25819808,513474.25658487,   0.7366872308
292700,    2.927000,   57.991458,  -28.704065,297771.63511885,215702.62121425,513474.25633310,   0.7369390021
292800,    2.928000,   57.962749,  -28.713871,297624.22149621,215850.03458512,513474.25608133,   0.7371907734
292900,    2.929000,   57.934030,  -28.723678,297476.75751888,215997.49831068,513474.25582956,   0.7374425447
293000,    2.930000,   57.905302,  -28.733485,297329.24318685,216145.01239094,513474.25557779,   0.7376943161
293100,    2.931000,   57.876563,  -28.743291,297181.67850012,216292.57682590,513474.25532602,   0.7379460873
293200,    2.932000,   57.847815,  -28.753098,297034.06345870,216440.19161554,513474.25507425,   0.7381978587
293300,    2.933000,   57.819057,  -28.762904,296886.39806259,216587.85675989,513474.25482248,   0.7384496300
293400,    2.934000,   57.790289,  -28.772711,296738.68231177,216735.57225893,513474.25457070,   0.7387014013
293500,    2.935000,   57.761511,  -28.782518,296590.91620627,216883.33811267,513474.25431893,   0.7389531726
293600,    2.936000,   57.732724,  -28.792324,296443.09974607,217031.15432110,513474.25406716,   0.7392049440
293700,    2.937000,   57.703927,  -28.802131,296295.23293117,217179.02088422,513474.25381539,   0.7394567154
